Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT13,OUT013,3013.57637497404
FDU04,OUT017,2065.44884117343
FDU31,OUT019,1547.42133200873
FDW59,OUT027,2853.87827976738
NCO29,OUT046,2605.17630431362
FDL15,OUT035,2588.37748768851
FDI41,OUT049,2434.94685187166
FDQ48,OUT049,1713.51920376446
DRI39,OUT013,949.763656676137
FDI08,OUT013,3999.62890066407
FDC21,OUT049,1887.46864019407
FDF58,OUT035,1196.86237954018
FDS08,OUT010,950.740779060807
FDE47,OUT045,1930.35562073411
NCP18,OUT019,516.755151602335
NCR41,OUT013,1574.3157555207
FDA27,OUT013,4051.53795507991
FDA43,OUT035,3233.16276182497
FDA49,OUT045,1366.36173492373
NCE55,OUT018,2524.82918394272
DRM49,OUT027,2211.92845271167
FDF22,OUT027,4844.3725542365
FDQ15,OUT018,1060.68561249065
NCS54,OUT017,2853.85029740114
NCY05,OUT013,640.292859179352
FDR45,OUT046,3799.53996019412
FDK57,OUT049,2060.88940191819
FDF41,OUT010,2037.60013192671
FDV21,OUT046,2038.0360331591
FDD51,OUT046,795.248558824271
FDF33,OUT046,1790.53588770311
FDA38,OUT046,3783.02428606134
FDR56,OUT045,3055.29191905479
NCN41,OUT017,2030.47808941852
FDC60,OUT027,2892.44370828336
FDB47,OUT045,3242.09649832305
DRH01,OUT013,2802.91999098678
FDW08,OUT046,1717.39327844938
FDF38,OUT027,2137.49622884937
FDY32,OUT017,2711.29146472086
FDG34,OUT049,1879.73947783316
FDG47,OUT019,2242.65021137741
NCF18,OUT035,3124.6011093994
FDL39,OUT019,1006.08625857558
NCH55,OUT035,2136.06597675906
DRJ35,OUT049,1095.73382991388
FDS44,OUT035,3926.84580872147
DRE01,OUT018,3509.96171337531
FDY39,OUT013,2970.90212374701
FDY32,OUT018,2315.79955495865
FDR33,OUT027,3251.16340844785
NCP50,OUT049,1396.55150910436
FDZ47,OUT018,1338.57373268478
FDU57,OUT049,2540.51175139692
FDY44,OUT013,3126.26137886617
DRH59,OUT018,925.125770001952
FDB03,OUT027,5246.78366339472
FDY46,OUT045,2916.36795477986
FDM39,OUT045,2768.12880402756
FDY36,OUT035,1389.89048034145
NCM55,OUT035,3038.68374059557
FDJ50,OUT010,-986.787091581491
DRL60,OUT013,2422.55863621176
NCJ54,OUT049,3733.88730702172
FDX59,OUT017,716.1596928352
FDI07,OUT013,3197.85815564771
DRF51,OUT010,-1219.08513017929
FDM14,OUT017,1888.97660614922
FDP21,OUT045,2933.33192032957
FDE40,OUT035,1207.19472378424
FDE05,OUT035,2504.00595135686
FDM13,OUT027,3586.69562152962
FDC34,OUT027,3956.68444041631
NCI55,OUT018,1670.05184345527
NCE43,OUT018,2381.18733896269
FDW58,OUT018,1469.32024318187
FDG60,OUT045,3654.83995172533
FDV31,OUT017,2918.68034918869
FDR47,OUT013,3124.22706333278
FDM60,OUT019,-1169.17827962841
NCF06,OUT018,3767.04779192778
NCN26,OUT027,3299.5470352579
FDQ59,OUT049,1511.29649141865
FDF09,OUT046,660.92190032161
NCS06,OUT017,4242.84260695487
FDT44,OUT046,1918.63902467276
FDI19,OUT017,3968.52010601081
FDT22,OUT017,1119.09947669891
NCF54,OUT027,4130.60821395714
DRG25,OUT045,2870.83430380605
FDB59,OUT017,3242.86306025971
FDQ37,OUT017,3201.73464150486
FDP56,OUT035,974.543845056019
FDW44,OUT035,2889.45309496536
FDJ26,OUT010,1524.00965970428
FDU43,OUT018,3484.99612862282
FDW33,OUT045,1649.37583559561
NCX53,OUT027,3703.54416853257
FDN56,OUT010,459.809119215601
DRF15,OUT049,2510.88471656186
FDO33,OUT017,1962.03883211439
FDZ39,OUT010,-196.8543316371
NCJ19,OUT017,1005.37165215131
FDU01,OUT035,3088.05546766132
FDT12,OUT035,3697.32678658189
NCM18,OUT018,729.845617225194
FDP19,OUT017,2184.84584965976
NCR42,OUT049,654.98784721452
FDN10,OUT046,1928.93117727255
FDG44,OUT017,1038.83676307831
FDQ10,OUT046,2747.13721313313
DRH13,OUT049,1787.34236963271
FDT52,OUT013,3908.50516809393
FDM56,OUT045,1740.01108510455
NCO43,OUT010,-275.556684030015
NCV29,OUT035,2930.1075594145
NCF06,OUT013,4100.00196517852
FDO50,OUT035,1645.60827121956
FDT59,OUT013,3672.80281606562
FDX40,OUT027,2100.4364411613
FDE50,OUT017,3073.55112124664
FDX51,OUT017,3237.24859672075
NCD30,OUT018,1294.89685244655
FDK15,OUT013,1674.61957087987
FDL12,OUT045,973.754295304083
FDK46,OUT017,4203.65359168935
DRH49,OUT010,-585.160874992372
FDQ57,OUT046,2365.83908387996
FDY59,OUT017,1637.32744633789
FDO09,OUT018,3859.62244492605
NCG30,OUT035,2143.83533076424
FDM09,OUT017,2800.30049846906
NCN17,OUT027,3051.51821509642
NCS42,OUT013,1467.73369822875
FDD02,OUT019,11.8160874634452
FDE34,OUT013,2940.02566594766
FDU38,OUT045,3005.41718017233
FDB33,OUT046,2530.47333383221
NCJ29,OUT017,1491.74619786853
FDZ27,OUT035,977.106835294895
FDI40,OUT013,1662.74139416363
FDG22,OUT013,705.611394028121
FDT51,OUT017,1904.88322228796
FDF20,OUT018,2883.98264676864
FDV50,OUT035,2121.61028104844
FDT02,OUT049,746.056859384884
DRC49,OUT017,2397.6733630915
FDF26,OUT049,2536.32254539731
FDV52,OUT035,2067.09804474944
FDX59,OUT049,731.655884074043
FDV25,OUT035,3665.47336266012
FDW23,OUT027,2129.80725813274
FDE53,OUT018,1479.61239578165
FDA19,OUT017,2203.92451403142
FDH22,OUT046,2044.17917140355
NCO41,OUT013,1590.22237165944
FDX12,OUT017,3923.20248125634
FDF17,OUT013,3164.9071906707
FDS11,OUT045,3463.88635810173
FDR51,OUT035,2552.86353247262
FDT49,OUT010,-159.306060887818
FDC56,OUT013,1979.76380922351
FDR13,OUT027,3332.97195454062
FDQ60,OUT035,2094.35416289894
FDN38,OUT049,4031.77633731016
NCL29,OUT013,2518.06193811207
FDO13,OUT027,4068.84076960295
FDE26,OUT018,2038.44010947
FDA31,OUT010,869.90919909045
FDX14,OUT035,1397.57945105808
FDA34,OUT045,2718.7827398506
FDF26,OUT013,2487.65943461843
FDE38,OUT045,2602.47739630862
DRI11,OUT046,1820.58726128908
FDQ60,OUT027,3364.82537846239
FDL21,OUT027,2141.11656849922
DRC12,OUT027,4470.54736948062
FDC47,OUT046,3619.40719387578
FDE57,OUT045,2191.76825843973
FDT14,OUT045,1887.68136950707
NCZ53,OUT046,2983.4229602667
FDE28,OUT018,3372.31112473069
FDR19,OUT035,2462.26847460796
NCF54,OUT019,845.575360089895
FDZ08,OUT046,1349.96744980156
NCJ05,OUT018,2155.85752282272
FDF59,OUT046,2060.16617083085
NCO05,OUT035,1742.44137937271
FDW24,OUT018,579.557622184013
NCX42,OUT018,2339.57043714663
NCA53,OUT035,934.975787528845
FDI45,OUT019,939.207362499136
FDG46,OUT046,1841.42778435226
FDM20,OUT010,1959.82002525644
FDW11,OUT010,-848.880285073258
FDX08,OUT035,3003.64373968539
NCK17,OUT035,818.181960925663
FDK32,OUT018,2157.30844325085
NCA42,OUT035,2654.82262110352
DRI01,OUT035,2841.80474516961
NCL55,OUT049,4069.94819480898
DRE25,OUT018,1243.16534282852
FDD14,OUT017,3029.81952060864
FDB10,OUT046,3736.72969518445
DRN11,OUT035,2444.55980813342
FDP38,OUT018,601.159085150274
NCA30,OUT017,3066.405353991
FDT15,OUT017,3047.8810272136
NCP55,OUT018,653.203243254449
FDF12,OUT035,2528.69907926748
FDM21,OUT018,3775.73939165561
FDX56,OUT035,3415.3298436767
FDF10,OUT017,2441.09231524336
FDT32,OUT045,2958.59391458996
FDM51,OUT018,1379.74234308391
NCR50,OUT018,2158.4205130616
FDI19,OUT049,3934.54965813985
FDX21,OUT017,1860.62294694447
FDR31,OUT035,2479.27263180196
FDY02,OUT013,4158.5683037888
NCA29,OUT045,2621.53039779151
NCX17,OUT046,3634.35137264761
FDM12,OUT045,2969.41474189523
FDI53,OUT027,4012.74250918749
NCU30,OUT049,2680.50759383832
FDC56,OUT027,3403.99986497241
FDK27,OUT018,1716.86058028214
NCK18,OUT017,2722.1670124259
FDB52,OUT019,2184.55782707284
DRG25,OUT027,4413.43195129847
FDZ13,OUT049,989.488373774096
FDB57,OUT019,1659.12936977844
FDR40,OUT046,1371.64929605638
NCO14,OUT019,-1149.06792873456
NCN19,OUT045,2932.89815766814
FDQ28,OUT019,600.054809767516
FDO13,OUT018,2362.66301218529
FDK48,OUT013,1314.92290459297
FDU07,OUT018,2172.27828491145
FDW20,OUT046,2002.52207794321
FDV12,OUT010,-275.082729724304
FDH24,OUT013,2566.94518211661
FDV59,OUT049,3525.91502744863
FDK57,OUT045,1884.58970456271
FDL16,OUT027,2236.30893213614
NCQ17,OUT046,2455.39132108914
FDJ15,OUT018,2676.5937623008
FDX24,OUT049,1632.72781543838
FDT47,OUT046,1584.12396935769
FDT10,OUT049,1127.39518028233
FDZ37,OUT018,1170.31914308268
FDW43,OUT027,5080.60358097029
DRN36,OUT017,1639.63421871315
FDJ14,OUT045,1273.24387846448
FDA32,OUT013,3481.92960573057
FDJ38,OUT019,1140.90140013945
FDQ57,OUT017,2461.7168120872
NCQ41,OUT019,1152.22523926143
FDG56,OUT049,1113.44249638842
DRC13,OUT027,3418.67329712512
FDV55,OUT035,2467.43464672999
FDQ49,OUT045,2459.93309238385
FDE29,OUT010,-866.372925328461
FDR03,OUT013,3302.28532247344
FDD45,OUT049,1623.41262896101
FDN38,OUT010,2059.1614032487
FDT56,OUT046,993.891123164504
FDT48,OUT045,3119.15953347542
FDU03,OUT049,2981.97677213233
FDC56,OUT010,37.2619962747482
NCO43,OUT027,3024.71038836385
FDQ27,OUT017,1764.90190860206
FDR03,OUT046,3279.76615808296
DRH23,OUT010,-994.772471806012
FDG22,OUT045,616.620619256051
NCJ42,OUT013,1682.89193670177
FDR24,OUT046,1495.64361031498
FDW60,OUT035,2954.25748386414
FDJ08,OUT013,3059.38248278972
DRL59,OUT018,591.099197748085
FDG60,OUT010,1796.6914161321
FDW27,OUT017,2603.24395824528
FDX14,OUT018,1006.70205089713
FDC20,OUT013,987.079662227825
NCS29,OUT018,3847.31050554838
FDJ56,OUT046,1648.48006683954
FDB20,OUT019,-605.18439381803
FDL28,OUT027,5067.66805484308
FDW01,OUT018,2160.40010819521
FDL03,OUT046,3150.11718864111
FDX22,OUT049,3420.43051121192
FDJ21,OUT035,2468.45180449669
FDR31,OUT045,2309.17114303696
FDG21,OUT035,2575.03386178864
FDS22,OUT027,2192.04865679265
FDK08,OUT035,1769.60258547816
FDE17,OUT018,2159.911625134
NCN30,OUT017,1631.15864520466
FDT50,OUT046,1599.09381101829
NCX42,OUT049,2673.26691453862
FDJ12,OUT035,3445.71781841484
NCA18,OUT027,3305.24188208541
FDP23,OUT019,1563.89681449724
FDX12,OUT013,3852.93558238396
FDN40,OUT018,2176.34691597823
FDV48,OUT035,1436.67355427954
NCY54,OUT013,2735.74297517969
FDL16,OUT010,-1090.2372922848
FDR45,OUT018,3524.65909819404
FDJ52,OUT046,2585.06595341976
DRG01,OUT017,1355.07428556908
FDP52,OUT013,3694.97314538164
FDU58,OUT017,3077.17146089649
FDL02,OUT045,1659.17950513419
FDG28,OUT013,3894.5926758443
FDA19,OUT035,2224.04332398506
FDW46,OUT027,2560.04335179023
NCD43,OUT049,1738.71534349179
DRG39,OUT013,891.102406021804
NCF55,OUT049,693.593467374774
FDJ07,OUT046,1919.69637408374
FDE08,OUT046,2415.26553134549
FDP56,OUT019,-1029.19696594251
FDT45,OUT045,851.225430229109
FDF17,OUT018,2828.8613524756
FDX44,OUT046,1451.34314332721
FDM28,OUT027,4313.28944175885
FDI36,OUT049,3246.52126642659
FDS07,OUT045,1808.96448835866
FDD36,OUT045,1847.00124216915
FDW11,OUT046,1030.9107192083
FDN40,OUT049,2574.96835720184
NCQ18,OUT049,1656.37812269353
NCQ54,OUT017,2724.16113631502
NCS42,OUT045,1398.83874559503
DRH39,OUT010,-659.240258724241
FDC09,OUT027,3136.40389737806
FDT08,OUT010,529.779680236413
FDC08,OUT035,3715.34810154258
FDT20,OUT017,769.654771367504
FDS35,OUT035,1223.63001462847
FDX58,OUT018,2632.29329531303
FDW58,OUT046,1733.38027787668
DRD27,OUT046,1599.85475092137
FDH32,OUT019,-287.633304052671
FDS26,OUT035,4294.84050371905
FDQ31,OUT046,1438.48800048855
FDP11,OUT018,3209.22270725063
FDD58,OUT017,1730.44530279714
FDM33,OUT045,3403.15060026973
FDZ16,OUT049,3212.59333532716
NCS29,OUT010,2247.03786068344
NCM18,OUT019,-912.38861058383
FDP11,OUT049,3580.01916397497
NCC42,OUT017,2335.17403634522
DRM23,OUT046,2735.08320184183
NCN55,OUT027,5189.68277396806
FDK46,OUT013,4111.74503820643
FDR01,OUT046,3168.09831195753
NCA05,OUT045,2307.15135625906
NCP43,OUT017,2902.21939545569
FDR12,OUT010,832.320736696891
FDQ01,OUT013,4084.5291117012
FDM13,OUT046,2124.48207666842
FDQ19,OUT017,3948.42428387245
FDK56,OUT019,1079.63696760197
NCX06,OUT010,979.597450082264
FDO56,OUT027,3370.56041693418
FDU45,OUT045,1768.77284408195
FDI16,OUT019,-947.348228205458
FDL32,OUT046,1843.01380846871
FDA07,OUT046,2004.59658512087
FDA14,OUT045,2302.45913844274
FDV46,OUT027,3695.76028577189
NCO07,OUT035,3480.22914461953
NCP41,OUT046,1688.6058565832
FDY60,OUT018,2008.05213473186
FDN38,OUT017,4073.47594754202
FDO15,OUT046,1253.26944533674
FDT60,OUT013,2012.14590785076
FDA55,OUT035,3702.00447564271
FDE02,OUT010,-336.306970617514
DRJ39,OUT049,3573.09113316142
FDV34,OUT035,1386.2701406916
FDS20,OUT027,4382.28303665725
FDF02,OUT027,3123.50856289512
FDW40,OUT017,2409.23889132159
NCB43,OUT046,2941.1970004566
FDR58,OUT017,1597.13580206118
DRJ59,OUT035,821.002879250912
NCD30,OUT017,1679.56793490349
FDE14,OUT017,1705.71198324224
FDC28,OUT018,1484.20970155392
FDU16,OUT018,1117.31254761159
NCD19,OUT035,1054.90147072067
FDU21,OUT046,649.652781599408
FDV59,OUT027,4892.21297758556
FDU03,OUT045,2842.7770541092
FDC33,OUT010,1268.25167718189
NCR42,OUT035,729.172927177468
DRH59,OUT035,1365.4698092727
NCM31,OUT035,2392.88130869241
FDS50,OUT035,3669.58218537118
FDP39,OUT046,905.899247183004
FDQ55,OUT013,1926.2687306912
FDV36,OUT019,129.138588772113
FDI05,OUT027,2720.60897067569
FDS45,OUT027,3190.95632532133
FDA39,OUT045,625.326747739376
FDC37,OUT010,-127.372253677498
FDJ60,OUT027,4105.41207422981
DRQ35,OUT046,1962.11440744716
NCJ06,OUT046,1906.85576000058
NCY42,OUT018,2007.12988900922
DRM37,OUT049,3191.7126206197
FDR14,OUT045,830.112450324058
FDE51,OUT049,868.505341171304
FDT33,OUT017,2768.40688290301
FDR08,OUT013,1862.96998262033
FDE36,OUT010,718.089900332586
FDL22,OUT019,-401.904332061253
FDR44,OUT013,2155.2590781253
FDI56,OUT019,-413.253834072007
FDE47,OUT010,154.136206166483
FDV27,OUT010,-418.644191415776
FDV10,OUT049,831.445553483231
FDC40,OUT045,1239.27575572077
NCX41,OUT013,3336.79664867814
NCQ38,OUT027,3113.23093905084
FDV12,OUT027,3087.01764155681
FDE52,OUT017,1555.47870860084
FDG20,OUT027,4267.48333394318
FDV16,OUT027,2060.85385487863
FDI32,OUT017,1960.98148270342
FDJ32,OUT049,1141.26748088768
FDN39,OUT018,2438.85709473911
FDY34,OUT017,2778.73922714707
FDC14,OUT035,870.605161291496
FDA55,OUT017,3667.97317343944
FDZ50,OUT010,1011.39615360426
DRG13,OUT049,2710.58463031307
FDP01,OUT013,2488.7167840294
NCG54,OUT017,2819.43388324049
FDM13,OUT045,2068.8312935921
NCO18,OUT027,4253.13707903211
NCW41,OUT013,2496.42028350153
FDM52,OUT027,3822.35778191365
NCF55,OUT035,730.678568005372
FDT09,OUT046,2127.0450669073
NCM19,OUT035,1901.38078249745
FDW12,OUT018,2085.83224140213
FDP15,OUT019,2165.47916270118
FDK36,OUT045,774.054381552877
FDZ25,OUT035,2888.43593719867
NCW06,OUT049,3133.36230822876
FDW60,OUT046,2853.71927042508
DRC49,OUT013,2335.13562658002
NCT17,OUT035,3121.06115303811
NCN06,OUT018,2318.45745724158
FDC45,OUT013,2761.4387321015
DRJ47,OUT019,822.076934743786
NCF06,OUT045,3981.640373435
FDE21,OUT010,9.51739506403927
DRG27,OUT013,718.210319003165
FDW40,OUT049,2376.81427592281
NCO53,OUT046,2911.37789206822
FDE23,OUT049,876.194311887933
FDQ16,OUT046,1775.5660460425
FDS26,OUT045,4044.35572640062
FDZ13,OUT010,-1058.87235142425
FDS14,OUT049,2603.24163311803
FDC10,OUT045,1867.05687266323
FDY16,OUT049,3046.86154431966
FDJ20,OUT035,2176.73157534148
FDV43,OUT035,891.677949552271
FDZ32,OUT027,3171.38917788846
FDR23,OUT046,2799.61513389874
FDN24,OUT035,1049.15190349337
FDE34,OUT027,4362.71588922438
FDU31,OUT013,3493.23891609705
FDW33,OUT018,1473.42906589293
FDU26,OUT046,1909.85251290089
FDE20,OUT027,4157.36132028993
NCW05,OUT035,1828.31855653227
FDB22,OUT018,2160.88859125642
FDO56,OUT046,1891.34271487899
FDA19,OUT027,3539.34368124176
DRI39,OUT045,862.318714376249
FDH52,OUT018,743.663197430773
FDZ50,OUT035,3059.74200010085
NCN42,OUT035,2469.03519960195
FDB53,OUT013,2417.16019889213
DRG11,OUT017,1849.62628506414
DRK11,OUT027,3804.60892379483
FDQ60,OUT017,2083.51034777839
FDT36,OUT017,718.194008368591
DRG25,OUT018,2650.05839241011
DRJ23,OUT046,3009.39117403039
FDG05,OUT035,2679.50122025865
NCK06,OUT018,1644.30136613367
FDU52,OUT017,2582.09078669595
FDW07,OUT018,1175.44512356044
NCM17,OUT045,676.842231138065
FDA22,OUT045,2633.88252881346
NCA41,OUT018,2773.38667880968
FDF38,OUT035,876.300008119012
FDH52,OUT046,1055.6440387632
FDY58,OUT019,1702.29210406668
FDZ16,OUT045,3050.20613022131
NCM18,OUT017,1103.69587237687
FDA22,OUT018,2391.46496280698
NCJ43,OUT035,2915.74677574794
FDI34,OUT027,5098.5847042867
FDG56,OUT046,1039.16855627469
FDS34,OUT046,1883.16526110115
DRC01,OUT035,981.039823430891
FDQ04,OUT035,841.763019025539
FDK04,OUT035,1128.96632569704
FDT51,OUT049,1887.916931611
FDV26,OUT017,3228.50227659315
FDS04,OUT049,2370.67113767837
FDW43,OUT018,3341.96334163683
FDQ28,OUT010,580.183093824354
NCK06,OUT017,2022.78911870189
FDS23,OUT018,1825.4367614632
FDZ36,OUT019,1106.44479433454
FDE56,OUT018,776.125679346579
FDW10,OUT027,4238.64119167722
NCN14,OUT045,2854.18127651973
NCQ18,OUT045,1504.81174489295
FDW08,OUT017,1839.55015868369
FDU43,OUT035,3889.78602103339
FDR33,OUT010,-127.941120027261
FDM24,OUT010,528.722330825441
NCZ05,OUT046,1642.8399404118
NCV41,OUT035,1929.24595864098
FDV11,OUT018,2502.60413422692
NCY05,OUT035,761.595217448997
FDV44,OUT018,2730.04864918883
FDW32,OUT049,1491.16047763602
NCU18,OUT027,3700.9811782937
NCC43,OUT035,4077.70267011241
FDW19,OUT013,1836.20234753203
FDN31,OUT035,3195.65468271996
FDI48,OUT045,809.039662063283
FDS24,OUT017,1583.3036931001
FDF46,OUT049,1967.20267910917
DRG23,OUT017,2511.37552475032
FDG14,OUT018,2147.01629065107
NCY30,OUT049,2916.65823728356
FDO28,OUT018,1701.93093026581
DRD24,OUT035,2405.46570491196
FDI33,OUT049,1576.58936337864
FDN32,OUT046,2964.85844184503
FDR16,OUT045,3320.32489641026
FDF26,OUT046,2469.77776764449
NCN29,OUT018,527.094230173903
FDE20,OUT045,2634.85949493588
FDA46,OUT046,3071.31992420415
FDU28,OUT045,2935.40642750724
FDQ48,OUT045,1565.04449090824
FDV36,OUT013,2101.23532488751
FDR14,OUT018,629.432361066468
FDP23,OUT017,3542.88131812559
FDP56,OUT013,910.437288257079
FDK48,OUT010,-624.487243411429
FDR48,OUT046,2452.81380209477
NCY29,OUT049,1029.12568045654
FDM22,OUT018,637.690198132861
DRJ01,OUT013,2605.82325911873
FDZ43,OUT045,3804.62493494981
FDV03,OUT035,2621.81693572673
FDX11,OUT027,4342.62006708602
NCA41,OUT027,4487.29359858824
FDE38,OUT017,2775.64756220271
FDI27,OUT018,515.73019940765
FDN32,OUT013,2954.91512431971
NCN43,OUT017,2025.84059200198
FDB47,OUT027,4739.86500412221
FDV03,OUT017,2595.51479588437
NCN30,OUT045,1502.81762100383
NCV54,OUT010,18.3184355914164
FDV07,OUT013,1820.21534810474
FDP07,OUT049,3250.67028078193
FDK48,OUT018,947.960416954246
FDM15,OUT019,542.410716879878
FDY19,OUT027,3353.0275850347
FDK46,OUT046,4109.3216959543
FDY11,OUT045,1049.37951150813
FDH09,OUT046,902.278907533155
FDO08,OUT027,4093.57408915785
FDU14,OUT013,3992.91689606986
FDD22,OUT027,3282.03986624719
FDM27,OUT017,2624.31674650606
FDL02,OUT027,3177.0438330717
NCA17,OUT035,2470.54084042986
FDE38,OUT019,751.833916881103
NCG07,OUT049,3059.73121591382
DRC27,OUT013,3911.38080681895
FDA27,OUT035,4179.02364323828
FDW40,OUT045,2225.24789812224
DRI11,OUT013,1874.02307512319
FDN50,OUT046,1559.47103309134
FDR12,OUT046,2741.48255794989
FDT34,OUT027,3152.83918822229
FDW11,OUT035,1182.46140422934
NCO30,OUT027,4330.30812770835
FDZ34,OUT017,3196.07998632162
FDU45,OUT017,1938.85134503167
NCD42,OUT035,764.118016043597
FDX25,OUT045,2835.04789174829
NCR29,OUT046,923.935090899191
FDX43,OUT019,802.317713757598
FDB04,OUT010,-461.398825931365
FDR49,OUT027,2250.70990744698
FDS39,OUT018,2004.47198672629
FDW58,OUT045,1663.81700255073
FDG22,OUT019,-1213.92703803311
FDG31,OUT017,1161.77372792594
NCV53,OUT027,5204.12394092318
DRJ37,OUT035,2527.38551199289
FDV07,OUT035,1935.33437648566
FDW52,OUT018,2381.21300185147
FDT15,OUT045,2883.9858561526
FDD02,OUT018,1649.41281785593
FDM16,OUT035,1372.84613150318
NCE55,OUT046,2768.79339649917
FDB57,OUT018,3247.25946106112
FDQ04,OUT013,785.385624587506
FDQ47,OUT019,-1268.51965762067
FDY14,OUT019,2282.80166400985
DRK37,OUT017,3076.91524303288
FDO25,OUT017,3436.37964412219
FDL57,OUT046,4115.01654278181
NCK29,OUT018,1678.26948887738
FDK46,OUT027,5563.80607845459
NCB43,OUT010,1028.94351425923
DRE01,OUT027,5236.23529293132
FDC46,OUT018,2676.06508759532
FDQ23,OUT045,1640.18122405108
FDX38,OUT049,953.974418558204
FDG60,OUT018,3466.52652224519
FDW55,OUT017,4017.33749548229
FDP39,OUT013,894.410097185504
FDB20,OUT018,1032.41233657445
FDV21,OUT017,2137.0054263107
FDZ02,OUT013,1616.93528634796
FDP19,OUT027,3526.44834675883
FDA38,OUT035,3979.40411277563
FDH22,OUT045,1986.98255585505
DRM11,OUT045,4042.63405935338
FDO12,OUT027,4546.38861190401
FDT14,OUT049,2043.8852447242
FDW34,OUT010,1961.4060493729
FDG04,OUT027,4445.05311002264
FDW59,OUT018,1127.60470021137
FDR33,OUT018,1500.15650933694
FDP32,OUT013,2113.07330995947
FDL13,OUT027,5132.02415232493
FDD22,OUT013,1876.35380016447
FDV40,OUT027,2644.3746964776
NCD55,OUT046,694.41606875961
FDQ20,OUT010,-1158.13334612795
FDD28,OUT045,923.799173133074
FDC39,OUT045,3255.52050751148
NCR17,OUT049,1957.49392161465
DRO35,OUT018,1582.27770391586
FDF40,OUT049,4043.6545140264
FDR31,OUT018,2049.74941983648
NCQ41,OUT017,3172.94721963868
FDP38,OUT046,866.764952317263
NCU54,OUT027,4730.15624662769
FDG22,OUT018,354.107231111212
DRK59,OUT013,3714.77255801211
FDC37,OUT046,1738.50625835443
NCO42,OUT013,2336.42353096583
NCT42,OUT017,2475.15535003112
FDX27,OUT035,1683.68521667433
FDV40,OUT018,961.384426142668
FDT45,OUT027,2376.81892052753
FDS47,OUT019,-443.072942460384
FDR45,OUT035,3915.53649835499
FDB03,OUT045,3730.46516792938
FDO49,OUT035,1041.50312442102
FDU60,OUT027,4119.24418319089
FDB26,OUT018,617.594375994505
FDB46,OUT017,3496.62691889298
FDQ37,OUT019,1222.75013787651
FDN03,OUT017,4056.47179034803
NCX30,OUT045,3831.4070987936
FDK32,OUT019,575.361681856893
DRM47,OUT013,3061.24096374805
NCO02,OUT046,1091.21271437887
FDP04,OUT013,1115.22299084176
NCO43,OUT049,1703.24157992017
FDD59,OUT013,1376.14714548618
FDQ10,OUT017,2847.65243875691
FDW45,OUT035,2523.04442408424
NCK30,OUT049,4094.15283965839
FDU31,OUT018,3140.18892070796
NCQ17,OUT019,549.097058585311
FDN01,OUT017,2907.85952188343
FDZ19,OUT049,2889.87607343977
DRG37,OUT017,2570.56545011014
FDE32,OUT045,612.471604900717
FDO34,OUT049,2780.28273449201
FDM04,OUT019,-1013.77883286497
FDZ25,OUT049,2825.07168454099
FDU08,OUT049,1718.64518424221
NCW30,OUT045,3984.73203837936
NCM18,OUT013,1021.06231372703
FDS22,OUT035,884.477461896851
NCH18,OUT017,3939.69249250035
FDC23,OUT013,2879.81858282114
FDY46,OUT013,3002.26706460756
NCU06,OUT046,3602.98643178705
FDX57,OUT045,1547.02317594755
FDX36,OUT027,5006.97248865535
FDL16,OUT045,747.815421170073
FDT16,OUT010,2230.54784943943
FDN16,OUT018,1398.78081581129
FDC03,OUT046,3127.98705096937
DRF60,OUT013,3779.61713855517
FDS27,OUT027,4555.13493203161
FDP33,OUT010,2141.49862404696
FDJ36,OUT018,1369.93867354534
NCR42,OUT013,572.316422047654
FDV14,OUT017,1526.63656633488
NCP42,OUT035,3209.58170372509
FDB50,OUT027,2750.95675376955
NCC30,OUT027,4226.32925229955
FDA23,OUT018,1380.2710177894
FDW16,OUT017,1602.30197418321
FDQ52,OUT010,2029.83077792153
FDB58,OUT049,2405.16793512756
NCP29,OUT049,1145.43102399852
NCM05,OUT045,4068.61509164981
FDO25,OUT013,3381.57106997162
NCM54,OUT046,2030.36159119797
NCL54,OUT046,2729.65910163343
FDL39,OUT010,1000.12703488205
FDF53,OUT018,2600.39967974699
NCQ42,OUT035,2167.99978396938
FDF58,OUT013,1087.92668104798
FDZ04,OUT035,1218.50403415072
FDE26,OUT019,414.755871327151
FDS60,OUT017,2968.59527971543
FDV58,OUT017,3246.52359155384
FDM04,OUT045,822.952154312914
FDE08,OUT035,2498.79958759055
NCB43,OUT049,3032.47509776432
FDU11,OUT010,64.5583060685246
FDF22,OUT019,1488.23140664891
FDE24,OUT013,2306.5095105334
DRJ49,OUT046,2090.82660241086
NCQ53,OUT035,3834.2711557232
NCL41,OUT013,625.363209163025
FDR22,OUT013,1834.61632341558
FDH04,OUT035,1655.94061546362
DRH15,OUT045,668.313647452559
FDY40,OUT049,942.096241841964
NCI17,OUT035,1705.38159168464
NCC18,OUT013,2765.11379215113
FDY28,OUT027,4805.72674243197
FDB45,OUT027,3141.00120315032
NCL30,OUT018,1733.31039988187
FDM10,OUT017,3481.12840252689
FDH22,OUT027,3511.03021368129
NCZ53,OUT017,3087.02985083484
NCI18,OUT013,3518.43505582438
FDH14,OUT027,3730.78575792657
FDR36,OUT027,2207.54717315874
FDW01,OUT045,2371.90102475807
FDK02,OUT027,3385.44987530623
FDJ02,OUT018,2085.79204975786
FDU55,OUT013,4146.77051036111
