Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT13,OUT013,3016.45939528626
FDU04,OUT017,2059.84427377224
FDU31,OUT019,1543.57508589029
FDW59,OUT027,2856.87639712271
NCO29,OUT046,2615.85919923289
FDL15,OUT035,2587.3924651214
FDI41,OUT049,2432.56327377088
FDQ48,OUT049,1705.07951302955
DRI39,OUT013,936.601151663819
FDI08,OUT013,4010.78945951312
FDC21,OUT049,1880.48918928006
FDF58,OUT035,1184.19611319326
FDS08,OUT010,957.951600460051
FDE47,OUT045,1931.70107017727
NCP18,OUT019,507.816575596371
NCR41,OUT013,1568.67644994921
FDA27,OUT013,4063.13427083556
FDA43,OUT035,3237.5904681091
FDA49,OUT045,1362.97266870702
NCE55,OUT018,2526.0254078281
DRM49,OUT027,2210.81704669947
FDF22,OUT027,4864.08011924801
FDQ15,OUT018,1046.03118064661
NCS54,OUT017,2858.42378588909
NCY05,OUT013,626.812784158646
FDR45,OUT046,3816.6893634816
FDK57,OUT049,2055.36575280059
FDF41,OUT010,2053.9347271038
FDV21,OUT046,2040.3982762711
FDD51,OUT046,787.178070470265
FDF33,OUT046,1790.82046057086
FDA38,OUT046,3800.03504650218
FDR56,OUT045,3066.08078385182
NCN41,OUT017,2028.13967919503
FDC60,OUT027,2895.76556784553
FDB47,OUT045,3254.45351700993
DRH01,OUT013,2805.31403349337
FDW08,OUT046,1717.06384673725
FDF38,OUT027,2134.48058945334
FDY32,OUT017,2711.10850221988
FDG34,OUT049,1872.69514352031
FDG47,OUT019,2244.6401491244
NCF18,OUT035,3131.67720504421
FDL39,OUT019,997.695708969312
NCH55,OUT035,2134.84369331933
DRJ35,OUT049,1083.38746726957
FDS44,OUT035,3937.09672219126
DRE01,OUT018,3517.147432322
FDY39,OUT013,2973.42690983756
FDY32,OUT018,2311.68133062509
FDR33,OUT027,3257.49658441018
NCP50,OUT049,1389.01071771721
FDZ47,OUT018,1326.25206665586
FDU57,OUT049,2539.01435075747
FDY44,OUT013,3130.09034722673
DRH59,OUT018,910.612767455396
FDB03,OUT027,5269.86931768334
FDY46,OUT045,2925.99060536617
FDM39,OUT045,2776.50704293088
FDY36,OUT035,1378.84461199711
NCM55,OUT035,3045.03859237889
FDJ50,OUT010,-995.841084882868
DRL60,OUT013,2421.75968880143
NCJ54,OUT049,3745.96756688359
FDX59,OUT017,699.228352638739
FDI07,OUT013,3202.28815190839
DRF51,OUT010,-1228.80977480305
FDM14,OUT017,1881.89062098576
FDP21,OUT045,2943.09697699966
FDE40,OUT035,1194.61519356488
FDE05,OUT035,2502.31266160802
FDM13,OUT027,3595.8454636956
FDC34,OUT027,3968.94019897796
NCI55,OUT018,1664.07253440304
NCE43,OUT018,2381.1777438107
FDW58,OUT018,1458.09614472769
FDG60,OUT045,3670.66179581689
FDV31,OUT017,2920.23833804535
FDR47,OUT013,3128.03895438276
FDM60,OUT019,-1195.82935347013
NCF06,OUT018,3778.67197186101
NCN26,OUT027,3309.84609692436
FDQ59,OUT049,1501.1592173899
FDF09,OUT046,651.723790402514
NCS06,OUT017,4259.07616128125
FDT44,OUT046,1919.99897499287
FDI19,OUT017,3978.89110311822
FDT22,OUT017,1105.55066380404
NCF54,OUT027,4147.88372034021
DRG25,OUT045,2881.35411956616
FDB59,OUT017,3247.14244053716
FDQ37,OUT017,3205.6687642404
FDP56,OUT035,960.01129857827
FDW44,OUT035,2890.99548840987
FDJ26,OUT010,1536.03285684199
FDU43,OUT018,3490.69286793824
FDW33,OUT045,1648.36256586412
NCX53,OUT027,3717.2346335496
FDN56,OUT010,462.898754747514
DRF15,OUT049,2510.41801113101
FDO33,OUT017,1955.56617674347
FDZ39,OUT010,-199.277137763768
NCJ19,OUT017,994.427860553339
FDU01,OUT035,3091.26505301566
FDT12,OUT035,3705.65097454649
NCM18,OUT018,715.973632004688
FDP19,OUT017,2180.24357505047
NCR42,OUT049,641.221908962595
FDN10,OUT046,1930.37752632654
FDG44,OUT017,1024.61417501655
FDQ10,OUT046,2755.45209283479
DRH13,OUT049,1780.80179946981
FDT52,OUT013,3918.90077762403
FDM56,OUT045,1739.75866406119
NCO43,OUT010,-275.080443249613
NCV29,OUT035,2935.55095516431
NCF06,OUT013,4115.56484142564
FDO50,OUT035,1636.70905714911
FDT59,OUT013,3681.21979337148
FDX40,OUT027,2097.10969884452
FDE50,OUT017,3076.4091917425
FDX51,OUT017,3241.48084569728
NCD30,OUT018,1285.76825893487
FDK15,OUT013,1666.26255452438
FDL12,OUT045,967.069437913341
FDK46,OUT017,4215.99844560286
DRH49,OUT010,-589.563964916933
FDQ57,OUT046,2370.95310979677
FDY59,OUT017,1628.12896152169
FDO09,OUT018,3868.46403067645
NCG30,OUT035,2142.67826811702
FDM09,OUT017,2800.8647331891
NCN17,OUT027,3059.73516849416
NCS42,OUT013,1461.19967654063
FDD02,OUT019,-4.9209847093046
FDE34,OUT013,2942.29125583653
FDU38,OUT045,3015.78736537334
FDB33,OUT046,2536.96940209763
NCJ29,OUT017,1484.88533688593
FDZ27,OUT035,962.595804152202
FDI40,OUT013,1654.28466500081
FDG22,OUT013,689.119920006917
FDT51,OUT017,1897.93076715931
FDF20,OUT018,2884.63410489712
FDV50,OUT035,2116.70692407212
FDT02,OUT049,729.495687664031
DRC49,OUT017,2396.13709805228
FDF26,OUT049,2534.78997795569
FDV52,OUT035,2061.7370781378
FDX59,OUT049,714.973821604475
FDV25,OUT035,3673.53015316143
FDW23,OUT027,2126.72707273154
FDE53,OUT018,1468.47469606137
FDA19,OUT017,2199.48239760382
FDH22,OUT046,2046.59298384094
NCO41,OUT013,1584.71659612276
FDX12,OUT017,3933.19305401969
FDF17,OUT013,3169.06057602545
FDS11,OUT045,3478.10521889495
FDR51,OUT035,2551.58038366452
FDT49,OUT010,-161.41366346293
FDC56,OUT013,1973.96836350079
FDR13,OUT027,3339.99188234962
FDQ60,OUT035,2089.22200110496
FDN38,OUT049,4042.79753964257
NCL29,OUT013,2520.34502530553
FDO13,OUT027,4082.03803818846
FDE26,OUT018,2031.99355734581
FDA31,OUT010,876.441469904643
FDX14,OUT035,1386.59812871891
FDA34,OUT045,2726.74673718237
FDF26,OUT013,2486.12758084682
FDE38,OUT045,2609.46505420804
DRI11,OUT046,1822.40350706454
FDQ60,OUT027,3372.11270373468
FDL21,OUT027,2138.1313204872
DRC12,OUT027,4488.3962162303
FDC47,OUT046,3635.0444506233
FDE57,OUT045,2195.30816824504
FDT14,OUT045,1888.66858472857
NCZ53,OUT046,2997.28109300496
FDE28,OUT018,3377.06191599777
FDR19,OUT035,2460.2248145054
NCF54,OUT019,839.397105544028
FDZ08,OUT046,1346.55361702882
NCJ05,OUT018,2153.95636896772
FDF59,OUT046,2062.7141880904
NCO05,OUT035,1737.91476610367
FDW24,OUT018,560.864302575735
NCX42,OUT018,2339.21148382193
NCA53,OUT035,923.670805583164
FDI45,OUT019,930.255389819395
FDG46,OUT046,1842.13957547133
FDM20,OUT010,1975.50168581434
FDW11,OUT010,-856.776602819204
FDX08,OUT035,3006.14472046434
NCK17,OUT035,805.896538916818
FDK32,OUT018,2151.85974589407
NCA42,OUT035,2657.95510376694
DRI01,OUT035,2844.22655168999
NCL55,OUT049,4084.84955889897
DRE25,OUT018,1231.32216237736
FDD14,OUT017,3032.31048083386
FDB10,OUT046,3753.35183001961
DRN11,OUT035,2443.64689344047
FDP38,OUT018,582.647101665069
NCA30,OUT017,3072.76316190037
FDT15,OUT017,3050.52360696523
NCP55,OUT018,638.687874251062
FDF12,OUT035,2527.21307900126
FDM21,OUT018,3783.87681085509
FDX56,OUT035,3421.28677381137
FDF10,OUT017,2438.64113293243
FDT32,OUT045,2968.57103616081
FDM51,OUT018,1367.76627199056
NCR50,OUT018,2156.54087454165
FDI19,OUT049,3944.75467922159
FDX21,OUT017,1853.29894352071
FDR31,OUT035,2477.37171517684
FDY02,OUT013,4171.0630988982
NCA29,OUT045,2632.23772187314
NCX17,OUT046,3653.67380356252
FDM12,OUT045,2979.48270022445
FDI53,OUT027,4025.46885406424
NCU30,OUT049,2683.74512885275
FDC56,OUT027,3411.61604526337
FDK27,OUT018,1707.71448946588
NCK18,OUT017,2725.63506947117
FDB52,OUT019,2186.06010119416
DRG25,OUT027,4430.80133568409
FDZ13,OUT049,974.970717676335
FDB57,OUT019,1656.22087044673
FDR40,OUT046,1368.41747419406
NCO14,OUT019,-1171.9904603451
NCN19,OUT045,2946.21929649529
FDQ28,OUT019,588.255779500112
FDO13,OUT018,2358.93818887557
FDK48,OUT013,1303.5463705757
FDU07,OUT018,2166.95525372154
FDW20,OUT046,2004.58619481422
FDV12,OUT010,-278.162233707294
FDH24,OUT013,2566.07890225028
FDV59,OUT049,3532.68971514051
FDK57,OUT045,1885.55096642467
FDL16,OUT027,2234.12278806422
NCQ17,OUT046,2464.81682764565
FDJ15,OUT018,2675.50426907165
FDX24,OUT049,1623.60991151209
FDT47,OUT046,1582.67579212943
FDT10,OUT049,1114.03519974
FDZ37,OUT018,1156.58504332113
FDW43,OUT027,5102.29421623053
DRN36,OUT017,1631.73450135619
FDJ14,OUT045,1269.07312301192
FDA32,OUT013,3488.74427452543
FDJ38,OUT019,1133.64257272908
FDQ57,OUT017,2459.43876463773
NCQ41,OUT019,1148.62119463443
FDG56,OUT049,1099.96538833451
DRC13,OUT027,3427.69205831346
FDV55,OUT035,2465.43435469122
FDQ49,OUT045,2465.72414468853
FDE29,OUT010,-874.416087182657
FDR03,OUT013,3307.59194535915
FDD45,OUT049,1614.21652756245
FDN38,OUT010,2075.67699715518
FDT56,OUT046,987.488164114002
FDT48,OUT045,3130.48454277374
FDU03,OUT049,2984.18530360765
FDC56,OUT010,36.8045082988916
NCO43,OUT027,3032.70230018106
FDQ27,OUT017,1756.77436321373
FDR03,OUT046,3292.552256612
DRH23,OUT010,-1002.61409638205
FDG22,OUT045,606.937759538588
NCJ42,OUT013,1678.16408716379
FDR24,OUT046,1493.45267389018
FDW60,OUT035,2956.34388567788
FDJ08,OUT013,3062.65002807681
DRL59,OUT018,573.782168283975
FDG60,OUT010,1811.00367362748
FDW27,OUT017,2602.15397773526
FDX14,OUT018,991.594447442253
FDC20,OUT013,972.951008012076
NCS29,OUT018,3859.6084606485
FDJ56,OUT046,1647.57213474337
FDB20,OUT019,-627.100951999882
FDL28,OUT027,5089.25010124702
FDW01,OUT018,2154.97736419797
FDL03,OUT046,3161.81493303804
FDX22,OUT049,3426.31969622982
FDJ21,OUT035,2466.4600511132
FDR31,OUT045,2313.69660571725
FDG21,OUT035,2573.93682452177
FDS22,OUT027,2189.49096442562
FDK08,OUT035,1761.74425684523
FDE17,OUT018,2154.48478050595
NCN30,OUT017,1625.46809906359
FDT50,OUT046,1597.77129995691
NCX42,OUT049,2676.44366678502
FDJ12,OUT035,3451.92984412038
NCA18,OUT027,3315.58874984014
FDP23,OUT019,1560.18887383177
FDX12,OUT013,3862.86470622978
FDN40,OUT018,2171.05803940947
FDV48,OUT035,1426.0204121717
NCY54,OUT013,2739.85341246466
FDL16,OUT010,-1100.15971094959
FDR45,OUT018,3530.68879315894
FDJ52,OUT046,2592.02030610786
DRG01,OUT017,1344.78579504713
FDP52,OUT013,3703.57623422873
FDU58,OUT017,3080.05992277636
FDL02,OUT045,1658.24853350578
FDG28,OUT013,3904.8714952565
FDA19,OUT035,2219.99985371686
FDW46,OUT027,2560.57483590196
NCD43,OUT049,1734.04688826449
DRG39,OUT013,877.447461965662
NCF55,OUT049,680.151608723367
FDJ07,OUT046,1921.0652004528
FDE08,OUT046,2420.79447362119
FDP56,OUT019,-1054.67294952455
FDT45,OUT045,843.511989293264
FDF17,OUT018,2829.05008815692
FDX44,OUT046,1448.78032121363
FDM28,OUT027,4328.53876462275
FDI36,OUT049,3250.95054901727
FDS07,OUT045,1809.29090509302
FDD36,OUT045,1847.64696308588
FDW11,OUT046,1024.81852568487
FDN40,OUT049,2573.76020675441
NCQ18,OUT049,1651.01847759509
NCQ54,OUT017,2727.64593327719
NCS42,OUT045,1399.28203504764
DRH39,OUT010,-664.265217096628
FDC09,OUT027,3141.7737105878
FDT08,OUT010,533.456692201329
FDC08,OUT035,3723.82357163991
FDT20,OUT017,753.172502151083
FDS35,OUT035,1211.1884524684
FDX58,OUT018,2630.8319163951
FDW58,OUT046,1733.18505098671
DRD27,OUT046,1599.81803063945
FDH32,OUT019,-306.884140769933
FDS26,OUT035,4308.1805936676
FDQ31,OUT046,1435.81726430602
FDP11,OUT018,3212.60443284886
FDD58,OUT017,1722.02850721679
FDM33,OUT045,3416.85960731488
FDZ16,OUT049,3216.73780575029
NCS29,OUT010,2268.69032992292
NCM18,OUT019,-933.324308708508
FDP11,OUT049,3587.24803545872
NCC42,OUT017,2335.39343351737
DRM23,OUT046,2744.57629564768
NCN55,OUT027,5215.84881128683
FDK46,OUT013,4123.84676968567
FDR01,OUT046,3179.94700109351
NCA05,OUT045,2315.21958702299
NCP43,OUT017,2907.19892425357
FDR12,OUT010,838.537466565854
FDQ01,OUT013,4096.40237575646
FDM13,OUT046,2127.57000166638
FDQ19,OUT017,3958.62658414289
FDK56,OUT019,1071.86384841904
NCX06,OUT010,990.610235766811
FDO56,OUT027,3377.89588568841
FDU45,OUT045,1768.76186714235
FDI16,OUT019,-972.137122547162
FDL32,OUT046,1843.73891366123
FDA07,OUT046,2006.67811669614
FDA14,OUT045,2306.92825637949
FDV46,OUT027,3705.82568460221
NCO07,OUT035,3490.29060330497
NCP41,OUT046,1691.59448876784
FDY60,OUT018,2001.3504870368
FDN38,OUT017,4084.72800929894
FDO15,OUT046,1249.04386933781
FDT60,OUT013,2006.62229761582
FDA55,OUT035,3710.36793104029
FDE02,OUT010,-339.900428979382
DRJ39,OUT049,3581.54124941948
FDV34,OUT035,1375.19388096325
FDS20,OUT027,4398.11153469253
FDF02,OUT027,3128.77012464224
FDW40,OUT017,2406.52031154737
NCB43,OUT046,2954.70066221033
FDR58,OUT017,1587.59992357102
DRJ59,OUT035,806.460817331584
NCD30,OUT017,1674.28376646603
FDE14,OUT017,1697.08756078561
FDC28,OUT018,1473.11059447927
FDU16,OUT018,1103.1334775008
NCD19,OUT035,1044.60321959136
FDU21,OUT046,640.360071684807
FDV59,OUT027,4912.32214488252
FDU03,OUT045,2851.78193687849
FDC33,OUT010,1278.12788265205
NCR42,OUT035,716.1403079476
DRH59,OUT035,1355.49834159442
NCM31,OUT035,2393.8148929692
FDS50,OUT035,3677.67346788731
FDP39,OUT046,898.757629566767
FDQ55,OUT013,1920.02421398845
FDV36,OUT019,113.386394687009
FDI05,OUT027,2722.48834251489
FDS45,OUT027,3196.78408556008
FDA39,OUT045,615.716972682364
FDC37,OUT010,-129.211784001969
FDJ60,OUT027,4118.91634510527
DRQ35,OUT046,1965.11872016207
NCJ06,OUT046,1911.67651769489
NCY42,OUT018,2003.98022284041
DRM37,OUT049,3196.96120830556
FDR14,OUT045,822.221773895946
FDE51,OUT049,852.972078208207
FDT33,OUT017,2768.70338276609
FDR08,OUT013,1856.19409683445
FDE36,OUT010,723.347705473439
FDL22,OUT019,-422.114430900299
FDR44,OUT013,2150.93684890325
FDI56,OUT019,-433.559207693908
FDE47,OUT010,154.65983304114
FDV27,OUT010,-422.928839648788
FDV10,OUT049,815.601187599384
FDC40,OUT045,1234.81985070699
NCX41,OUT013,3345.95270454374
NCQ38,OUT027,3121.96594745826
FDV12,OUT027,3091.97287580134
FDE52,OUT017,1545.5931345443
FDG20,OUT027,4282.3481318322
FDV16,OUT027,2057.19483169971
FDI32,OUT017,1954.49995128354
FDJ32,OUT049,1128.02395306959
FDN39,OUT018,2435.77189197513
FDY34,OUT017,2779.12246313772
FDC14,OUT035,855.20008881953
FDA55,OUT017,3675.82119255971
FDZ50,OUT010,1019.11615396422
DRG13,OUT049,2711.79433023468
FDP01,OUT013,2487.19380630675
NCG54,OUT017,2823.7184589301
FDM13,OUT045,2071.33919400885
NCO18,OUT027,4271.44116896029
NCW41,OUT013,2498.52169717824
FDM52,OUT027,3833.48591891021
NCF55,OUT035,717.658588061598
FDT09,OUT046,2130.15450724032
NCM19,OUT035,1898.18840548875
FDW12,OUT018,2079.78352832626
FDP15,OUT019,2166.82127864081
FDK36,OUT045,765.693118809671
FDZ25,OUT035,2889.96979198789
NCW06,OUT049,3140.40138753448
FDW60,OUT046,2862.92886624336
DRC49,OUT013,2333.60279602211
NCT17,OUT035,3128.10753208625
NCN06,OUT018,2317.92126842462
FDC45,OUT013,2762.20515213018
DRJ47,OUT019,813.421099337713
NCF06,OUT045,4003.76530707028
FDE21,OUT010,8.82700163971275
DRG27,OUT013,703.10401117509
FDW40,OUT049,2373.94269680269
NCO53,OUT046,2924.63123366923
FDE23,OUT049,860.725594930001
FDQ16,OUT046,1775.72495274339
FDS26,OUT045,4063.44740830667
FDZ13,OUT010,-1068.53147325655
FDS14,OUT049,2602.27082614356
FDC10,OUT045,1867.87095302326
FDY16,OUT049,3049.61475895155
FDJ20,OUT035,2172.29094081232
FDV43,OUT035,876.449775178898
FDZ32,OUT027,3177.05267931471
FDR23,OUT046,2808.37054592515
FDN24,OUT035,1035.24566348793
FDE34,OUT027,4378.38012844716
FDU31,OUT013,3500.14852228109
FDW33,OUT018,1462.23945945357
FDU26,OUT046,1911.13870377319
FDE20,OUT027,4171.30168546566
NCW05,OUT035,1824.51284973104
FDB22,OUT018,2155.46994788998
FDO56,OUT046,1892.47352298776
FDA19,OUT027,3548.0960217531
DRI39,OUT045,855.977800347438
FDH52,OUT018,726.34748214663
FDZ50,OUT035,3062.71390458856
NCN42,OUT035,2470.60806703082
FDB53,OUT013,2415.03653066304
DRG11,OUT017,1843.48937179354
DRK11,OUT027,3816.86746880732
FDQ60,OUT017,2078.05739990361
FDT36,OUT017,701.279745482704
DRG25,OUT018,2650.02554774909
DRJ23,OUT046,3021.18697966101
FDG05,OUT035,2679.28114701048
NCK06,OUT018,1638.10589154988
FDU52,OUT017,2580.82323329999
FDW07,OUT018,1161.75405446899
NCM17,OUT045,671.22463253839
FDA22,OUT045,2641.13382093903
NCA41,OUT018,2776.66944898826
FDF38,OUT035,860.94274173531
FDH52,OUT046,1049.75947211606
FDY58,OUT019,1699.74593958745
FDZ16,OUT045,3060.95230174191
NCM18,OUT017,1093.5774754722
FDA22,OUT018,2387.98192099468
NCJ43,OUT035,2921.0696181427
FDI34,OUT027,5120.426284286
FDG56,OUT046,1033.14568417459
FDS34,OUT046,1884.22742257395
DRC01,OUT035,967.841211214549
FDQ04,OUT035,826.115827662468
FDK04,OUT035,1115.73009762136
FDT51,OUT049,1880.94124393412
FDV26,OUT017,3232.66110351555
FDS04,OUT049,2367.74798923285
FDW43,OUT018,3346.45937472671
FDQ28,OUT010,584.283223409774
NCK06,OUT017,2020.38616247324
FDS23,OUT018,1817.20212668047
FDZ36,OUT019,1098.89671673214
FDE56,OUT018,759.082474337556
FDW10,OUT027,4253.26387067514
NCN14,OUT045,2866.84161685975
NCQ18,OUT045,1506.14463765035
FDW08,OUT017,1832.04925716134
FDU43,OUT035,3899.72583158243
FDR33,OUT010,-129.785425769886
FDM24,OUT010,532.390466741396
NCZ05,OUT046,1645.44438501524
NCV41,OUT035,1926.28749926178
FDV11,OUT018,2500.0540637832
NCY05,OUT035,748.834771100576
FDV44,OUT018,2729.40788954605
FDW32,OUT049,1480.85416937661
NCU18,OUT027,3714.65012797567
NCC43,OUT035,4092.77969338813
FDW19,OUT013,1829.2017575593
FDN31,OUT035,3199.76752284621
FDI48,OUT045,800.972087536578
FDS24,OUT017,1573.65169927938
FDF46,OUT049,1960.89256533758
DRG23,OUT017,2510.79374641473
FDG14,OUT018,2141.48119456039
NCY30,OUT049,2921.87816775937
FDO28,OUT018,1692.65951067636
DRD24,OUT035,2404.22460998768
FDI33,OUT049,1567.00019834992
FDN32,OUT046,2975.00100903188
FDR16,OUT045,3333.33861295346
FDF26,OUT046,2475.76431955551
NCN29,OUT018,511.520223635071
FDE20,OUT045,2642.11898832306
FDA46,OUT046,3082.3561953266
FDU28,OUT045,2945.18889888158
FDQ48,OUT045,1563.3232913887
FDV36,OUT013,2096.45958666094
FDR14,OUT018,611.157721054214
FDP23,OUT017,3549.6792383657
FDP56,OUT013,895.66525025845
FDK48,OUT010,-630.499866322302
FDR48,OUT046,2458.65794792202
NCY29,OUT049,1018.50048800879
FDM22,OUT018,619.484879543925
DRJ01,OUT013,2606.56274900158
FDZ43,OUT045,3821.70416740413
FDV03,OUT035,2621.11262469635
FDX11,OUT027,4358.11560947183
NCA41,OUT027,4507.5633440609
FDE38,OUT017,2776.00484483382
FDI27,OUT018,496.501072691765
FDN32,OUT013,2957.30570558811
NCN43,OUT017,2023.46325173919
FDB47,OUT027,4758.69526772135
FDV03,OUT017,2594.35993197552
NCN30,OUT045,1504.13377384433
NCV54,OUT010,21.2616470090876
FDV07,OUT013,1813.08055330984
FDP07,OUT049,3255.1343927811
FDK48,OUT018,932.359699668195
FDM15,OUT019,530.127786223938
FDY19,OUT027,3360.21587228701
FDK46,OUT046,4129.07159991385
FDY11,OUT045,1043.32949924498
FDH09,OUT046,895.106898532903
FDO08,OUT027,4106.97898461965
FDU14,OUT013,4004.02111017536
FDD22,OUT027,3288.63223841121
FDM27,OUT017,2623.40366409463
FDL02,OUT027,3182.75480319254
NCA17,OUT035,2472.12634714481
FDE38,OUT019,741.309014893366
NCG07,OUT049,3066.15219000885
DRC27,OUT013,3923.07995922645
FDA27,OUT035,4191.39149438529
FDW40,OUT045,2229.06885685795
DRI11,OUT013,1868.61937885067
FDN50,OUT046,1557.81590377415
FDR12,OUT046,2749.74996895696
FDT34,OUT027,3158.34696949132
FDW11,OUT035,1169.6742471337
NCO30,OUT027,4349.26003944389
FDZ34,OUT017,3199.96664036258
FDU45,OUT017,1932.18403946424
NCD42,OUT035,751.378747636557
FDX25,OUT045,2843.98789111875
NCR29,OUT046,920.504600809885
FDX43,OUT019,792.216604177713
FDB04,OUT010,-466.04238317339
FDR49,OUT027,2248.64465412377
FDS39,OUT018,1997.74028504088
FDW58,OUT045,1662.92496096163
FDG22,OUT019,-1240.95376080075
FDG31,OUT017,1148.58314925274
NCV53,OUT027,5230.41120638434
DRJ37,OUT035,2527.16788780189
FDV07,OUT035,1928.86730364398
FDW52,OUT018,2377.64389869896
FDT15,OUT045,2893.33667125115
FDD02,OUT018,1639.70052854804
FDM16,OUT035,1361.65718228773
NCE55,OUT046,2780.84979511177
FDB57,OUT018,3250.96049084171
FDQ04,OUT013,769.563825102392
FDQ47,OUT019,-1296.00466481098
FDY14,OUT019,2285.12865803712
DRK37,OUT017,3081.08095703693
FDO25,OUT017,3442.28352303303
FDL57,OUT046,4134.81425282963
NCK29,OUT018,1672.3591638548
FDK46,OUT027,5589.55301618333
NCB43,OUT010,1040.37054151532
DRE01,OUT027,5260.51180061023
FDC46,OUT018,2674.97115634169
FDQ23,OUT045,1639.09076902833
FDX38,OUT049,939.158636219461
FDG60,OUT018,3472.06821619075
FDW55,OUT017,4028.11829613677
FDP39,OUT013,879.503516971043
FDB20,OUT018,1017.52056125747
FDV21,OUT017,2132.00154941596
FDZ02,OUT013,1608.09403221026
FDP19,OUT027,3535.09243580755
FDA38,OUT035,3990.09623335752
FDH22,OUT045,1988.80336703146
DRM11,OUT045,4062.99069149119
FDO12,OUT027,4563.59471426343
FDT14,OUT049,2038.21885212916
FDW34,OUT010,1977.10102400424
FDG04,OUT027,4461.40853911657
FDW59,OUT018,1113.51202883448
FDR33,OUT018,1489.19126969077
FDP32,OUT013,2108.39694714656
FDL13,OUT027,5154.14644386096
FDD22,OUT013,1869.69026647202
FDV40,OUT027,2645.61411037738
NCD55,OUT046,689.058853165121
FDQ20,OUT010,-1168.62572652149
FDD28,OUT045,916.69496135896
FDC39,OUT045,3267.99021568546
NCR17,OUT049,1954.66202992152
DRO35,OUT018,1573.28124365869
FDF40,OUT049,4054.77542916615
FDR31,OUT018,2043.39780510147
NCQ41,OUT017,3180.19940627099
FDP38,OUT046,859.294817076028
NCU54,OUT027,4752.46473230529
FDG22,OUT018,333.5213406189
DRK59,OUT013,3724.82125842668
FDC37,OUT046,1738.35406213457
NCO42,OUT013,2337.18183233323
NCT42,OUT017,2476.54983746295
FDX27,OUT035,1675.10564417991
FDV40,OUT018,945.89639834372
FDT45,OUT027,2375.81230473976
FDS47,OUT019,-463.628636235002
FDR45,OUT035,3925.6924744356
FDB03,OUT045,3746.92185714854
FDO49,OUT035,1027.53267580409
FDU60,OUT027,4132.86456939691
FDB26,OUT018,599.220360568589
FDB46,OUT017,3503.03655092109
FDQ37,OUT019,1216.17839970647
FDN03,OUT017,4067.58110862751
NCX30,OUT045,3852.27088082898
FDK32,OUT019,563.35536210688
DRM47,OUT013,3065.80351325724
NCO02,OUT046,1089.18645676058
FDP04,OUT013,1102.17005147203
NCO43,OUT049,1698.27533584557
FDD59,OUT013,1365.28456584779
FDQ10,OUT017,2848.6141751316
FDW45,OUT035,2521.51095512343
NCK30,OUT049,4109.25739260019
FDU31,OUT018,3142.99113374113
NCQ17,OUT019,540.429980673446
FDN01,OUT017,2909.3266739817
FDZ19,OUT049,2891.31145433453
DRG37,OUT017,2570.48054884285
FDE32,OUT045,602.753915774757
FDO34,OUT049,2780.79812069796
FDM04,OUT019,-1039.12538704301
FDZ25,OUT049,2825.96305706653
FDU08,OUT049,1710.24852417741
NCW30,OUT045,4006.88292537418
NCM18,OUT013,1010.7786544667
FDS22,OUT035,869.18884214912
NCH18,OUT017,3953.38121611086
FDC23,OUT013,2881.57875698643
FDY46,OUT013,3005.0551475306
NCU06,OUT046,3622.04556586947
FDX57,OUT045,1545.15069429528
FDX36,OUT027,5028.0450187049
FDL16,OUT045,739.233892264491
FDT16,OUT010,2248.50216783176
FDN16,OUT018,1386.96456550596
FDC03,OUT046,3139.49902121874
DRF60,OUT013,3790.21018473263
FDS27,OUT027,4572.41445644515
FDP33,OUT010,2158.70540782459
FDJ36,OUT018,1357.8803043489
NCR42,OUT013,558.265710510846
FDV14,OUT017,1516.50887338724
NCP42,OUT035,3217.37117936345
FDB50,OUT027,2753.09088378595
NCC30,OUT027,4244.40830064719
FDA23,OUT018,1368.29938472053
FDW16,OUT017,1592.80946375683
FDQ52,OUT010,2046.1001523061
FDB58,OUT049,2402.53437426774
NCP29,OUT049,1135.78217098312
NCM05,OUT045,4091.47014519554
FDO25,OUT013,3387.54326676261
NCM54,OUT046,2036.219133699
NCL54,OUT046,2741.38698262103
FDL39,OUT010,1007.75243524651
FDF53,OUT018,2598.67056597209
NCQ42,OUT035,2167.04557278029
FDF58,OUT013,1074.64459946692
FDZ04,OUT035,1206.01944132054
FDE26,OUT019,401.401326455998
FDS60,OUT017,2970.57228556178
FDV58,OUT017,3250.83370060897
FDM04,OUT045,815.001369904118
FDE08,OUT035,2497.06259238426
NCB43,OUT049,3038.66726704169
FDU11,OUT010,64.3299603040054
FDF22,OUT019,1483.88828346217
FDE24,OUT013,2303.45697156653
DRJ49,OUT046,2094.91140538994
NCQ53,OUT035,3847.30466337582
NCL41,OUT013,611.757805369124
FDR22,OUT013,1827.6024193694
FDH04,OUT035,1647.12813752073
DRH15,OUT045,660.344134159548
FDY40,OUT049,927.180746695886
NCI17,OUT035,1700.54387549485
NCC18,OUT013,2769.47078635169
FDY28,OUT027,4825.10989044928
FDB45,OUT027,3146.4096090057
NCL30,OUT018,1727.8621225191
FDM10,OUT017,3487.40793036365
FDH22,OUT027,3519.54487332601
NCZ53,OUT017,3093.56079360567
NCI18,OUT013,3529.11589751604
FDH14,OUT027,3741.14518236706
FDR36,OUT027,2205.11958498305
FDW01,OUT045,2376.95308110334
FDK02,OUT027,3392.91033543998
FDJ02,OUT018,2079.74299928831
FDU55,OUT013,4159.16626745053
